step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time
5308,6,0.19,0.0552,,
5309,6,0.23,0.0502,,
5310,5,0.27,0.0842,,
5311,5,0.28,0.0825,,
5312,4,0.31,0.092,,
5313,5,0.39,0.0804,,
5314,6,0.46,0.0923,,
5315,6,0.54,0.0799,,
5316,6,0.5,0.0988,,
5317,6,0.48,0.0784,,
5318,6,0.52,0.0712,,
5319,5,0.61,0.0606,,
5320,8,0.71,0.066,,
5321,9,0.18,0.0678,,
5322,9,0.26,0.0475,,
5323,7,0.35,0.0516,,
5324,7,0.48,0.0561,,
5325,7,0.54,0.0615,,
5326,10,0.38,0.0491,,
5327,11,0.57,0.0616,,
5328,10,0.78,0.033,,
5329,9,0.92,0.0298,,
5330,9,1.16,0.0465,,
5331,7,1.4,0.0533,,
5332,7,1.64,0.0455,,
5333,7,1.88,0.0514,,
5334,7,1.04,0.0567,,
5335,5,0.83,0.0461,,
5336,5,0.92,0.0769,,
5337,4,1.04,0.0755,,
5338,7,1.13,0.0813,,
5339,8,1.26,0.0637,,
5340,8,1.45,0.0774,,
5341,7,0.12,0.0651,,
5342,7,0.0,0.09,,
5343,5,0.0,0.0746,,
5344,5,0.0,0.0894,,
5345,5,0.0,0.0997,,
5346,4,0.0,0.1186,,
5347,3,0.0,0.1017,,
5348,3,0.04,0.1009,,
5349,2,0.08,0.107,,
5350,6,0.04,0.0882,,
5351,7,0.0,0.0964,,
5352,6,0.0,0.07,,
5353,8,0.0,0.0607,,
5354,8,0.0,0.0697,,
5355,8,0.0,0.0696,,
5356,8,0.0,0.0511,,
5357,8,0.0,0.0733,,
5358,8,0.0,0.0823,,
5359,5,0.0,0.0698,,
5360,5,0.0,0.083,,
5361,3,0.04,0.083,,
5362,7,0.12,0.084,,
5363,7,0.21,0.0681,,
5364,6,0.17,0.0636,,
5365,8,0.21,0.0726,,
5366,9,0.29,0.0653,,
5367,9,0.38,0.0571,,
5368,9,0.48,0.0449,,
5369,9,0.6,0.0454,,
5370,9,0.54,0.0426,,
5371,8,0.62,0.0443,,
5372,7,0.25,0.0508,,
5373,6,0.39,0.0565,,
5374,9,0.26,0.0424,,
5375,8,0.36,0.0454,,
5376,7,0.45,0.0442,,
5377,7,0.46,0.0564,,
5378,6,0.24,0.0635,,
5379,5,0.28,0.0393,,
5380,5,0.32,0.0693,,
5381,5,0.36,0.0619,,
5382,5,0.4,0.0751,,
5383,4,0.46,0.0605,,
5384,3,0.54,0.0855,,
5385,3,0.62,0.084,,
5386,5,0.74,0.0646,,
5387,6,0.83,0.0644,,
5388,6,0.23,0.0628,,
5389,6,0.24,0.0557,,
5390,5,0.0,0.0546,,
5391,4,0.0,0.0594,,
5392,4,0.0,0.0554,,
5393,4,0.0,0.0572,,
5394,4,0.0,0.0596,,
5395,4,0.0,0.0685,,
5396,2,0.05,0.0621,,
5397,2,0.11,0.0518,,
5398,6,0.21,0.0596,,
5399,6,0.35,0.0518,,
5400,6,0.47,0.0221,,
5401,6,0.29,0.0345,,
5402,6,0.0,0.044,,
5403,5,0.0,0.0524,,
5404,5,0.0,0.0515,,
5405,4,0.0,0.0643,,
5406,4,0.0,0.0688,,
5407,3,0.0,0.0767,,
5408,2,0.0,0.0852,,
5409,2,0.0,0.0756,,
5410,5,0.04,0.0868,,
5411,5,0.08,0.0841,,
5412,7,0.12,0.0806,,
5413,8,0.0,0.074,,
5414,10,0.0,0.0715,,
5415,12,0.0,0.0688,,
5416,12,0.0,0.0868,,
5417,12,0.0,0.0645,,
5418,12,0.0,0.0834,,
5419,10,0.0,0.0801,,
5420,11,0.0,0.0976,,
5421,10,0.04,0.0899,,
5422,11,0.09,0.0682,,
5423,12,0.13,0.0574,,
5424,10,0.17,0.0572,,
5425,10,0.22,0.0622,,
5426,9,0.3,0.0457,,
5427,9,0.37,0.0668,,
5428,9,0.59,0.0541,,
5429,9,0.85,0.0361,,
5430,9,0.96,0.037,,
5431,7,0.92,0.0505,,
5432,7,0.92,0.0692,,
5433,6,1.04,0.0829,,
5434,10,1.3,0.0637,,
5435,9,1.22,0.0573,,
5436,8,0.61,0.0568,,
5437,8,0.26,0.056,,
5438,7,0.33,0.0544,,
5439,7,0.23,0.0484,,
5440,7,0.31,0.058,,
5441,7,0.38,0.0703,,
5442,7,0.46,0.0906,,
5443,6,0.58,0.0785,,
5444,6,0.69,0.0711,,
5445,5,0.88,0.0789,,
5446,9,0.66,0.0812,,
5447,9,0.83,0.0915,,
5448,9,0.85,0.0809,,
5449,9,0.27,0.0801,,
5450,7,0.2,0.0729,,
5451,7,0.23,0.0971,,
5452,7,0.28,0.0739,,
5453,6,0.32,0.1004,,
5454,5,0.41,0.0893,,
5455,7,0.48,0.0791,,
5456,7,0.58,0.0971,,
5457,7,0.65,0.0709,,
5458,9,0.76,0.0705,,
5459,10,0.88,0.063,,
5460,11,1.0,0.0402,,
5461,11,0.97,0.053,,
5462,11,0.69,0.0466,,
5463,10,0.83,0.0455,,
5464,10,0.87,0.0452,,
5465,10,0.25,0.0469,,
5466,10,0.11,0.0616,,
5467,7,0.15,0.0617,,
5468,7,0.11,0.0753,,
5469,6,0.19,0.0827,,
5470,9,0.32,0.0888,,
5471,10,0.2,0.0864,,
5472,10,0.16,0.0688,,
5473,11,0.0,0.0657,,
5474,10,0.0,0.0675,,
5475,9,0.0,0.074,,
5476,9,0.0,0.0697,,
5477,9,0.04,0.0577,,
5478,9,0.07,0.0475,,
5479,8,0.14,0.0635,,
5480,7,0.27,0.0486,,
5481,7,0.38,0.0609,,
5482,10,0.42,0.0552,,
5483,10,0.36,0.0452,,
5484,9,0.57,0.0325,,
5485,8,0.44,0.0383,,
5486,8,0.26,0.0467,,
5487,7,0.19,0.0456,,
5488,5,0.22,0.0604,,
5489,5,0.26,0.0595,,
5490,5,0.38,0.0564,,
5491,4,0.38,0.0788,,
5492,2,0.45,0.0714,,
5493,2,0.17,0.0826,,
5494,5,0.29,0.0797,,
5495,6,0.39,0.0617,,
5496,6,0.5,0.076,,
5497,6,0.53,0.0714,,
5498,6,0.65,0.0928,,
5499,6,0.19,0.0856,,
5500,9,0.0,0.0907,,
5501,9,0.0,0.0693,,
5502,9,0.0,0.0665,,
5503,8,0.0,0.072,,
5504,8,0.0,0.1017,,
5505,7,0.04,0.0755,,
5506,9,0.07,0.0653,,
5507,11,0.15,0.0533,,
5508,11,0.15,0.0637,,
5509,10,0.1,0.0674,,
5510,8,0.18,0.0552,,
5511,6,0.18,0.0595,,
5512,5,0.26,0.0635,,
5513,5,0.27,0.0529,,
5514,5,0.31,0.0528,,
5515,4,0.35,0.0503,,
5516,3,0.04,0.0581,,
5517,2,0.12,0.0693,,
5518,6,0.26,0.053,,
5519,6,0.41,0.0568,,
5520,6,0.55,0.0478,,
5521,6,0.36,0.0594,,
5522,6,0.39,0.0576,,
5523,6,0.46,0.0662,,
5524,5,0.26,0.0561,,
5525,5,0.0,0.0507,,
5526,5,0.0,0.0665,,
5527,2,0.0,0.088,,
5528,2,0.04,0.0854,,
5529,2,0.04,0.0972,,
5530,3,0.12,0.0994,,
5531,7,0.2,0.0942,,
5532,8,0.29,0.0731,,
5533,8,0.32,0.0704,,
5534,9,0.21,0.0745,,
5535,9,0.26,0.0805,,
5536,8,0.26,0.0732,,
5537,8,0.0,0.0887,,
5538,9,0.0,0.0863,,
5539,8,0.03,0.1047,,
5540,6,0.11,0.1131,,
5541,5,0.19,0.0763,,
5542,6,0.27,0.0862,,
5543,7,0.35,0.0605,,
5544,7,0.42,0.0782,,
5545,9,0.45,0.0693,,
5546,11,0.55,0.0653,,
5547,11,0.68,0.0589,,
5548,11,0.82,0.0612,,
5549,10,0.59,0.0553,,
5550,10,0.59,0.0699,,
5551,9,0.0,0.0913,,
5552,8,0.0,0.0578,,
5553,7,0.0,0.0827,,
5554,9,0.04,0.0826,,
5555,9,0.08,0.0687,,
5556,8,0.12,0.0635,,
5557,8,0.14,0.0642,,
5558,7,0.03,0.06,,
5559,7,0.04,0.0781,,
5560,6,0.07,0.0962,,
5561,6,0.12,0.0788,,
5562,6,0.15,0.081,,
5563,4,0.04,0.0902,,
5564,2,0.08,0.0716,,
5565,2,0.12,0.0959,,
5566,6,0.22,0.098,,
5567,6,0.32,0.0761,,
5568,6,0.45,0.0683,,
5569,6,0.46,0.0534,,
5570,6,0.54,0.0704,,
5571,6,0.38,0.0602,,
5572,5,0.0,0.0673,,
5573,5,0.0,0.0621,,
5574,4,0.0,0.0619,,
5575,4,0.0,0.053,,
5576,3,0.0,0.0549,,
5577,2,0.05,0.0599,,
5578,5,0.16,0.056,,
5579,6,0.28,0.0571,,
5580,6,0.39,0.0436,,
5581,6,0.41,0.0533,,
5582,6,0.24,0.0409,,
5583,6,0.0,0.0593,,
5584,5,0.0,0.0508,,
5585,4,0.0,0.0416,,
5586,4,0.0,0.0673,,
5587,4,0.0,0.0773,,
5588,2,0.0,0.0873,,
5589,2,0.0,0.0913,,
5590,5,0.08,0.0999,,
5591,8,0.17,0.0883,,
5592,9,0.26,0.0616,,
5593,9,0.3,0.0709,,
5594,12,0.0,0.0809,,
5595,14,0.04,0.0582,,
5596,12,0.07,0.0391,,
5597,12,0.12,0.043,,
5598,12,0.15,0.0539,,
5599,11,0.19,0.0573,,
5600,10,0.31,0.048,,
5601,8,0.48,0.0558,,
5602,12,0.58,0.0557,,
5603,10,0.39,0.033,,
5604,9,0.26,0.035,,
5605,9,0.31,0.0358,,
5606,6,0.38,0.0401,,
5607,6,0.46,0.0603,,
5608,6,0.54,0.0567,,
5609,5,0.24,0.0539,,
5610,5,0.28,0.0598,,
5611,5,0.32,0.0753,,
5612,4,0.36,0.0818,,
5613,4,0.44,0.072,,
5614,7,0.56,0.0754,,
5615,8,0.72,0.0591,,
5616,8,0.24,0.0674,,
5617,8,0.21,0.0727,,
5618,7,0.21,0.0618,,
5619,7,0.28,0.0566,,
5620,6,0.36,0.071,,
5621,6,0.48,0.0523,,
5622,5,0.62,0.0569,,
5623,5,0.8,0.0543,,
5624,5,0.5,0.0519,,
5625,3,0.68,0.044,,
5626,5,0.76,0.0549,,
5627,6,0.96,0.0527,,
5628,6,0.74,0.044,,
5629,6,0.74,0.0626,,
5630,6,0.56,0.0561,,
5631,6,0.44,0.0584,,
5632,5,0.0,0.0638,,
5633,4,0.0,0.0631,,
5634,4,0.0,0.0764,,
5635,6,0.0,0.0711,,
5636,7,0.0,0.0767,,
5637,8,0.0,0.0756,,
5638,10,0.0,0.0709,,
5639,11,0.04,0.0706,,
5640,9,0.09,0.0634,,
5641,9,0.11,0.0589,,
5642,9,0.13,0.0557,,
5643,9,0.16,0.0618,,
5644,9,0.21,0.0532,,
5645,8,0.27,0.0682,,
5646,7,0.33,0.0672,,
5647,5,0.41,0.0884,,
5648,5,0.54,0.0903,,
5649,6,0.67,0.0896,,
5650,7,0.81,0.0872,,
5651,10,1.04,0.0678,,
5652,10,0.62,0.0646,,
5653,11,0.11,0.06,,
5654,10,0.0,0.0796,,
5655,10,0.0,0.0764,,
5656,10,0.0,0.0904,,
5657,9,0.0,0.0713,,
5658,10,0.0,0.0978,,
5659,10,0.0,0.0811,,
5660,7,0.0,0.0756,,
5661,6,0.0,0.0866,,
5662,10,0.08,0.065,,
5663,9,0.21,0.0718,,
5664,9,0.33,0.0495,,
5665,9,0.39,0.0334,,
5666,9,0.38,0.04,,
5667,9,0.19,0.0199,,
5668,7,0.31,0.044,,
5669,7,0.42,0.0384,,
5670,5,0.54,0.0699,,
5671,4,0.57,0.0746,,
5672,4,0.69,0.0787,,
5673,3,0.61,0.0648,,
5674,5,0.74,0.0768,,
5675,6,0.92,0.073,,
5676,6,0.77,0.0791,,
5677,6,0.17,0.0813,,
5678,6,0.0,0.0806,,
5679,5,0.0,0.0864,,
5680,9,0.0,0.0833,,
5681,9,0.0,0.0858,,
5682,8,0.03,0.0663,,
5683,8,0.0,0.0867,,
5684,7,0.0,0.0623,,
5685,6,0.07,0.0999,,
5686,9,0.19,0.0846,,
5687,10,0.19,0.0508,,
5688,9,0.28,0.0461,,
5689,7,0.34,0.0433,,
5690,7,0.48,0.0703,,
5691,6,0.62,0.0534,,
5692,5,0.52,0.0501,,
5693,5,0.57,0.0569,,
5694,5,0.75,0.055,,
5695,3,1.0,0.0609,,
5696,3,0.88,0.0767,,
5697,3,1.0,0.0667,,
5698,6,1.0,0.0803,,
5699,7,1.09,0.0632,,
5700,7,0.59,0.0684,,
5701,7,0.31,0.0738,,
5702,7,0.3,0.0836,,
5703,6,0.03,0.0999,,
5704,6,0.03,0.1005,,
5705,6,0.07,0.097,,
5706,6,0.03,0.0771,,
5707,4,0.07,0.0837,,
5708,3,0.19,0.0717,,
5709,4,0.35,0.0964,,
5710,5,0.38,0.0721,,
5711,8,0.5,0.089,,
5712,9,0.35,0.0632,,
5713,9,0.38,0.0713,,
5714,10,0.25,0.0814,,
5715,10,0.3,0.0465,,
5716,9,0.3,0.0724,,
5717,9,0.33,0.0695,,
5718,8,0.37,0.0716,,
5719,7,0.41,0.0734,,
5720,5,0.45,0.0969,,
5721,5,0.5,0.0796,,
5722,7,0.54,0.0846,,
5723,7,0.04,0.0739,,
5724,7,0.04,0.0713,,
5725,9,0.06,0.0662,,
5726,10,0.1,0.0761,,
5727,9,0.14,0.0587,,
5728,9,0.17,0.0722,,
5729,9,0.22,0.0526,,
5730,9,0.26,0.0767,,
5731,7,0.3,0.0657,,
5732,7,0.35,0.0684,,
5733,7,0.4,0.0751,,
5734,9,0.5,0.0674,,
5735,7,0.62,0.0635,,
5736,7,0.78,0.0465,,
5737,7,0.78,0.0509,,
5738,7,0.89,0.0638,,
5739,7,1.0,0.0685,,
5740,7,1.15,0.0462,,
5741,7,1.04,0.0661,,
5742,6,0.38,0.0503,,
5743,4,0.0,0.058,,
5744,4,0.09,0.0518,,
5745,5,0.18,0.0696,,
5746,6,0.33,0.0663,,
5747,6,0.48,0.0438,,
5748,6,0.74,0.0366,,
5749,6,0.78,0.0391,,
5750,6,0.65,0.0458,,
5751,6,0.64,0.0388,,
5752,6,0.86,0.0316,,
5753,6,0.67,0.0336,,
5754,6,0.14,0.0266,,
5755,4,0.2,0.0409,,
5756,3,0.25,0.0539,,
5757,2,0.42,0.0604,,
5758,5,0.21,0.0598,,
5759,6,0.16,0.0502,,
5760,6,0.26,0.0426,,
5761,6,0.22,0.0563,,
5762,6,0.0,0.0595,,
5763,6,0.0,0.0729,,
5764,4,0.0,0.0546,,
5765,4,0.0,0.0688,,
5766,4,0.0,0.0915,,
5767,3,0.03,0.1019,,
5768,2,0.06,0.1051,,
5769,2,0.13,0.1226,,
5770,6,0.06,0.132,,
5771,8,0.1,0.1221,,
5772,7,0.13,0.1156,,
5773,10,0.0,0.117,,
5774,11,0.03,0.1098,,
5775,13,0.06,0.1008,,
5776,14,0.1,0.0721,,
5777,14,0.13,0.0674,,
5778,13,0.16,0.0772,,
5779,12,0.22,0.0549,,
5780,11,0.3,0.0695,,
5781,10,0.33,0.0731,,
5782,13,0.46,0.0817,,
5783,12,0.23,0.0722,,
5784,11,0.0,0.0727,,
5785,10,0.0,0.0697,,
5786,7,0.0,0.052,,
5787,7,0.03,0.0941,,
5788,7,0.07,0.0603,,
5789,7,0.11,0.075,,
5790,7,0.04,0.0655,,
5791,6,0.07,0.0791,,
5792,6,0.18,0.0794,,
5793,4,0.29,0.0631,,
5794,7,0.39,0.068,,
5795,8,0.57,0.0837,,
5796,8,0.5,0.0746,,
5797,8,0.45,0.0742,,
5798,8,0.53,0.0565,,
5799,7,0.66,0.0569,,
5800,7,0.76,0.0624,,
5801,7,0.89,0.0581,,
5802,7,1.0,0.067,,
5803,7,0.54,0.0746,,
5804,5,0.6,0.0599,,
5805,5,0.71,0.0597,,
5806,8,0.68,0.0607,,
5807,8,0.81,0.1034,,
5808,8,0.93,0.0909,,
5809,7,0.93,0.0987,,
5810,7,0.2,0.1336,,
5811,7,0.29,0.1213,,45
5812,6,0.36,0.0789,,
5813,5,0.44,0.0985,,
5814,5,0.52,0.0922,,
5815,9,0.59,0.0756,,
5816,8,0.73,0.0707,48,
5817,7,0.88,0.0547,,
5818,9,0.72,0.057,,
5819,11,0.83,0.0746,,
5820,11,0.96,0.0537,,
5821,11,0.96,0.0534,,
5822,11,0.37,0.0571,,
5823,10,0.0,0.0662,,
5824,8,0.0,0.0726,,
5825,6,0.03,0.0717,,
5826,6,0.07,0.0793,,
5827,5,0.14,0.0916,,
5828,5,0.21,0.1,,
5829,7,0.29,0.0982,,
5830,10,0.39,0.0991,,
5831,10,0.59,0.0743,,
5832,10,0.81,0.076,,
5833,10,0.77,0.071,,
5834,12,0.97,0.0822,,
5835,11,1.21,0.0524,,
5836,11,1.07,0.078,,
5837,11,0.59,0.0542,,
5838,9,0.28,0.0634,,
5839,9,0.14,0.0755,,
5840,9,0.18,0.0629,,
5841,8,0.25,0.0669,,
5842,9,0.11,0.0727,,
5843,8,0.11,0.0656,,
5844,8,0.15,0.0684,,
5845,8,0.18,0.0685,,
5846,8,0.21,0.0746,,
5847,8,0.25,0.0472,,
5848,8,0.36,0.066,,
5849,8,0.46,0.0688,,
5850,8,0.57,0.0521,,
5851,7,0.62,0.0811,,
5852,6,0.8,0.0788,,
5853,6,0.93,0.0929,,
5854,8,1.14,0.0863,,
5855,9,1.29,0.0748,,
5856,9,1.48,0.077,,
5857,9,1.45,0.0879,,
5858,9,1.3,0.0733,,
5859,9,1.13,0.0789,,
5860,12,1.23,0.0676,,
5861,12,1.43,0.0663,,
5862,11,1.54,0.0547,,
5863,9,1.64,0.0776,,
5864,9,1.79,0.0652,,
5865,9,2.08,0.0695,,
5866,12,2.23,0.0707,,
5867,12,2.48,0.0487,,
5868,11,2.44,0.039,,
5869,10,2.32,0.0499,,
5870,9,2.65,0.0518,,
5871,8,2.92,0.0613,,
5872,8,3.08,0.0405,,
5873,8,3.28,0.0452,,
5874,8,3.54,0.0549,,
5875,7,3.87,0.0589,,
5876,6,4.04,0.0613,,
5877,6,2.65,0.075,,
5878,10,0.05,0.0731,,
5879,9,0.09,0.0682,,
5880,9,0.14,0.0418,,
5881,8,0.0,0.071,,
5882,7,0.03,0.0854,,
5883,7,0.0,0.0756,,
5884,7,0.0,0.0596,,
5885,5,0.03,0.0721,,
5886,5,0.1,0.0766,,
5887,4,0.18,0.0772,,
5888,2,0.29,0.0672,,
5889,2,0.42,0.0817,,
5890,5,0.35,0.0773,,
5891,8,0.44,0.075,,
5892,8,0.52,0.0722,,
5893,8,0.52,0.0755,,
5894,10,0.67,0.0726,,
5895,10,0.0,0.0837,,
5896,9,0.0,0.0731,,
5897,8,0.0,0.0819,,
5898,9,0.03,0.0945,,
5899,8,0.0,0.1,,
5900,7,0.03,0.0972,,
5901,4,0.1,0.0865,,
5902,8,0.17,0.1066,,
5903,8,0.25,0.079,,
5904,8,0.32,0.0595,,
5905,10,0.19,0.0796,,
5906,11,0.28,0.049,,
5907,11,0.39,0.0604,,
5908,11,0.39,0.0454,,
5909,9,0.2,0.0446,,
5910,8,0.1,0.0824,,
5911,8,0.03,0.0957,,
5912,5,0.03,0.0829,,
5913,5,0.07,0.0837,,
5914,7,0.11,0.0921,,
5915,8,0.18,0.0725,,
5916,8,0.29,0.0807,,
5917,8,0.38,0.1083,,
5918,8,0.12,0.0801,,
5919,8,0.0,0.0591,,
5920,6,0.0,0.0509,,
5921,5,0.0,0.0827,,
5922,5,0.03,0.0617,,
5923,4,0.07,0.093,,
5924,3,0.19,0.082,,
5925,3,0.32,0.0899,,
5926,4,0.52,0.0939,,
5927,6,0.72,0.08,,
5928,6,0.96,0.0526,,
5929,6,1.0,0.0521,,
5930,6,1.07,0.0545,,
5931,6,0.96,0.0588,,
5932,5,1.15,0.063,,
5933,5,0.42,0.0585,,
5934,5,0.19,0.0618,,
5935,3,0.0,0.0669,,
5936,3,0.04,0.0629,,
5937,3,0.08,0.0619,,
5938,4,0.0,0.0748,,
5939,5,0.05,0.0678,,
5940,5,0.1,0.0689,,
5941,5,0.12,0.0575,,
5942,5,0.14,0.0712,,
5943,5,0.0,0.0724,,
5944,5,0.0,0.0727,,
5945,4,0.0,0.0797,,
5946,4,0.0,0.0801,,
5947,3,0.0,0.0871,,
5948,1,0.0,0.084,,
5949,1,0.0,0.0963,,
5950,6,0.03,0.1208,,
5951,6,0.07,0.0888,,
5952,7,0.11,0.0997,,
5953,9,0.13,0.1072,,
5954,11,0.17,0.0813,,
5955,13,0.0,0.072,,
5956,13,0.0,0.0566,,
5957,12,0.0,0.0324,,
5958,12,0.0,0.0431,,
5959,11,0.04,0.047,,
5960,9,0.11,0.0543,,
5961,8,0.12,0.0703,,
5962,10,0.2,0.0714,,
5963,11,0.28,0.064,,
5964,10,0.0,0.0438,,
5965,10,0.04,0.0558,,
5966,7,0.07,0.0437,,
5967,7,0.12,0.0682,,
5968,7,0.16,0.0441,,
5969,7,0.2,0.0678,,
5970,7,0.0,0.062,,
5971,6,0.08,0.067,,
5972,6,0.24,0.0665,,
5973,6,0.32,0.0771,,
5974,8,0.48,0.0726,,
5975,8,0.7,0.0542,,
5976,8,0.95,0.0385,,
5977,8,1.0,0.0592,,
5978,8,1.24,0.05,,
5979,8,1.16,0.0534,,
5980,8,0.96,0.0402,,
5981,8,0.87,0.0478,,
5982,6,1.1,0.045,,
5983,6,1.24,0.0456,,
5984,5,1.14,0.0432,,
5985,5,1.35,0.048,,
5986,8,1.33,0.058,,
5987,8,1.46,0.0449,,
5988,8,1.57,0.0479,,
5989,7,1.44,0.0716,,
5990,7,1.62,0.087,,
5991,7,1.73,0.0835,,
5992,7,1.85,0.0742,,
5993,7,1.08,0.071,,
5994,7,0.38,0.0801,,
5995,8,0.0,0.0588,,
5996,7,0.0,0.0665,,
5997,7,0.0,0.0791,,
5998,10,0.04,0.0727,,
5999,11,0.12,0.0532,,
6000,11,0.21,0.0442,,
