step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time,reward,epsilon
4398,40,15.38,0.12,,,0,0.09019670041640158
4399,39,15.25,0.126,,,0,0.09019670041640158
4400,41,15.25,0.121,,,0,0.09019670041640158
4401,42,14.1,0.114,,,0,0.09019670041640158
4402,41,8.8,0.115,,,0,0.09012454305606846
4403,41,4.84,0.105,,,0,0.0900524434216236
4404,40,2.98,0.092,,,0,0.08998040146688631
4405,39,2.0,0.104,,,0,0.0899084171457128
4406,39,1.38,0.082,,,0,0.08983649041199622
4407,39,1.52,0.08,,,0,0.08976462121966662
4408,39,1.1,0.103,,,0,0.08969280952269089
4409,38,0.67,0.123,,,0,0.08962105527507273
4410,38,0.89,0.148,,,0,0.08954935843085267
4411,36,1.06,0.133,,,0,0.08947771894410798
4412,35,1.37,0.129,,,0,0.08940613676895269
4413,34,1.71,0.128,,,0,0.08933461185953753
4414,33,2.1,0.109,,,0,0.08926314417004991
4415,32,2.49,0.115,,,0,0.08919173365471386
4416,29,3.04,0.091,,,0,0.0891203802677901
4417,32,3.24,0.104,,,0,0.08904908396357586
4418,31,3.63,0.107,,,0,0.08904908396357586
4419,30,3.93,0.085,,,0,0.08904908396357586
4420,29,3.76,0.098,,,0,0.08904908396357586
4421,30,3.72,0.088,,,0,0.08904908396357586
4422,30,2.0,0.095,,,0,0.08897784469640499
4423,30,1.37,0.087,,,0,0.08890666242064786
4424,29,1.41,0.097,,,0,0.08883553709071135
4425,30,1.21,0.087,,,0,0.08876446866103878
4426,30,0.97,0.074,,,0,0.08869345708610994
4427,27,1.05,0.084,,,0,0.08862250232044105
4428,26,1.23,0.094,,,0,0.0885516043185847
4429,30,1.28,0.104,,,0,0.08848076303512983
4430,30,1.55,0.124,,,0,0.08840997842470173
4431,28,1.87,0.131,,,0,0.08833925044196198
4432,29,2.24,0.148,,,0,0.0882685790416084
4433,32,2.38,0.147,,,0,0.08819796417837511
4434,32,2.8,0.144,,,0,0.0881274058070324
4435,32,3.18,0.146,,,0,0.08805690388238678
4436,35,3.72,0.123,,,0,0.08798645835928087
4437,35,4.41,0.085,,,0,0.08791606919259344
4438,34,4.55,0.094,,,0,0.08791606919259344
4439,33,4.81,0.079,,,0,0.08791606919259344
4440,34,5.62,0.08,,,0,0.08791606919259344
4441,36,5.55,0.079,,,0,0.08791606919259344
4442,35,2.95,0.072,,,0,0.08784573633723937
4443,34,1.77,0.058,,,0,0.08777545974816958
4444,34,1.37,0.063,,,0,0.08770523938037104
4445,34,1.05,0.061,,,0,0.08763507518886675
4446,33,0.95,0.065,,,0,0.08756496712871566
4447,31,1.24,0.061,,,0,0.08749491515501268
4448,32,1.24,0.075,,,0,0.08742491922288867
4449,32,1.04,0.072,,,0,0.08735497928751036
4450,32,1.27,0.082,,,0,0.08728509530408035
4451,31,1.39,0.083,,,0,0.08721526722783708
4452,30,1.71,0.079,,,0,0.08714549501405482
4453,30,2.09,0.084,,,0,0.08707577861804357
4454,30,2.48,0.096,,,0,0.08700611799514912
4455,29,2.86,0.098,,,0,0.086936513100753
4456,30,3.35,0.105,,,0,0.08686696389027239
4457,30,3.45,0.126,,,0,0.08679747031916017
4458,29,3.85,0.111,,,0,0.08679747031916017
4459,29,4.26,0.117,,,0,0.08679747031916017
4460,29,4.89,0.111,,,0,0.08679747031916017
4461,30,5.38,0.115,,,0,0.08679747031916017
4462,30,3.68,0.115,,,0,0.08672803234290484
4463,29,2.6,0.116,,,0,0.08672803234290484
4464,27,1.85,0.093,,,0,0.08672803234290484
4465,32,0.88,0.105,,,0,0.08672803234290484
4466,32,0.9,0.108,,,0,0.08672803234290484
4467,31,1.12,0.096,,,0,0.08672803234290484
4468,30,1.13,0.096,,,0,0.08672803234290484
4469,33,1.04,0.108,,,0,0.08672803234290484
4470,32,1.11,0.121,,,0,0.08672803234290484
4471,31,1.38,0.12,,,0,0.08672803234290484
4472,32,1.47,0.144,,,0,0.08672803234290484
4473,34,1.61,0.131,,,0,0.08672803234290484
4474,33,1.9,0.132,,,0,0.08672803234290484
4475,33,2.16,0.094,,,0,0.08672803234290484
4476,33,2.48,0.094,,,0,0.08672803234290484
4477,34,2.79,0.092,,,0,0.08672803234290484
4478,34,3.21,0.089,,,0,0.08672803234290484
4479,33,3.71,0.087,,,0,0.08672803234290484
4480,31,3.89,0.083,,,0,0.08672803234290484
4481,33,4.02,0.08,,,0,0.08672803234290484
4482,33,4.6,0.081,,,0,0.08672803234290484
4483,33,5.16,0.096,,,0,0.08672803234290484
4484,33,5.77,0.086,,,0,0.08672803234290484
4485,33,6.63,0.08,,,0,0.08672803234290484
4486,33,7.24,0.085,,,0,0.08665864991703051
4487,33,7.85,0.081,,,0,0.08658932299709689
4488,33,8.68,0.089,,,0,0.08652005153869921
4489,34,8.48,0.107,,,0,0.08645083549746825
4490,34,9.55,0.098,,,0,0.08638167482907028
4491,34,10.46,0.094,,,0,0.08631256948920701
4492,34,11.43,0.093,,31,0,0.08624351943361565
4493,35,12.12,0.066,,,0,0.08617452461806875
4494,34,13.15,0.064,,,0,0.0861055849983743
4495,34,13.87,0.061,,,0,0.0860367005303756
4496,35,14.64,0.068,,,0,0.08596787116995129
4497,37,13.98,0.076,,,0,0.08589909687301532
4498,37,14.7,0.072,,,0,0.08583037759551691
4499,36,15.42,0.068,,,0,0.0857617132934405
4500,37,16.52,0.067,,,0,0.08569310392280574
4501,41,14.5,0.081,,,0,0.08569310392280574
4502,40,15.12,0.1,,,0,0.08569310392280574
4503,39,14.96,0.109,,,0,0.08569310392280574
4504,40,15.49,0.103,,,0,0.08569310392280574
4505,43,9.45,0.099,,,0,0.08562454943966749
4506,43,6.06,0.101,,,0,0.08555604980011576
4507,42,3.65,0.097,,,0,0.08548760496027566
4508,42,2.73,0.099,,,0,0.08541921487630744
4509,42,2.92,0.09,,,0,0.08535087950440638
4510,40,2.48,0.086,,,0,0.08528259880080286
4511,39,2.04,0.094,,,0,0.08521437272176222
4512,40,2.25,0.09,,,0,0.08514620122358481
4513,40,1.77,0.125,,,0,0.08507808426260594
4514,38,1.51,0.125,,,0,0.08501002179519584
4515,38,1.75,0.142,,,0,0.08494201377775969
4516,35,1.94,0.141,,,0,0.08487406016673747
4517,35,2.31,0.136,,,0,0.08480616091860409
4518,33,2.62,0.125,,,0,0.0847383159898692
4519,32,3.04,0.118,,,0,0.0846705253370773
4520,32,3.41,0.121,,,0,0.08460278891680763
4521,33,3.61,0.134,,,0,0.08460278891680763
4522,32,3.9,0.137,,,0,0.08460278891680763
4523,32,4.35,0.121,,,0,0.08460278891680763
4524,33,4.77,0.101,,,0,0.08460278891680763
4525,32,3.6,0.068,,,0,0.08453510668567418
4526,32,2.93,0.087,,,0,0.08446747860032564
4527,31,3.05,0.073,,,0,0.08439990461744537
4528,31,3.24,0.083,,,0,0.08433238469375141
4529,32,3.2,0.069,,,0,0.08426491878599641
4530,31,3.7,0.085,,,0,0.08419750685096762
4531,30,3.98,0.085,,,0,0.08413014884548685
4532,29,4.24,0.072,,,0,0.08406284472641046
4533,30,4.83,0.083,,,0,0.08399559445062933
4534,30,5.1,0.082,,,0,0.08392839797506883
4535,28,5.53,0.081,,,0,0.08386125525668878
4536,29,5.38,0.088,,,0,0.08379416625248343
4537,35,4.49,0.1,,,0,0.08372713091948143
4538,35,4.86,0.113,,,0,0.08366014921474585
4539,34,5.25,0.105,,,0,0.08359322109537405
4540,34,5.65,0.106,,,0,0.08352634651849775
4541,37,6.06,0.101,,,0,0.08345952544128295
4542,37,6.88,0.116,,,0,0.08339275782092992
4543,36,7.51,0.115,,,0,0.08332604361467318
4544,38,8.17,0.111,,,0,0.08332604361467318
4545,40,7.96,0.128,,,0,0.08332604361467318
4546,39,7.84,0.12,,,0,0.08332604361467318
4547,38,8.15,0.103,,,0,0.08332604361467318
4548,39,6.35,0.088,,,0,0.08325938277978144
4549,39,5.62,0.079,,,0,0.08319277527355762
4550,39,5.77,0.084,,,0,0.08312622105333876
4551,37,4.48,0.096,,,0,0.08305972007649609
4552,38,4.15,0.104,,,0,0.08305972007649609
4553,40,3.73,0.115,,,0,0.08305972007649609
4554,40,3.84,0.104,,,0,0.08305972007649609
4555,40,3.98,0.099,,,0,0.08305972007649609
4556,39,2.28,0.109,,,0,0.08305972007649609
4557,40,2.18,0.116,,,0,0.08305972007649609
4558,39,2.1,0.112,,,0,0.08305972007649609
4559,38,2.42,0.118,,,0,0.08305972007649609
4560,38,2.56,0.088,,,0,0.08305972007649609
4561,39,2.76,0.076,,,0,0.08305972007649609
4562,38,3.06,0.096,,,0,0.08305972007649609
4563,37,3.39,0.107,,,0,0.08305972007649609
4564,37,3.88,0.086,,,0,0.08305972007649609
4565,38,4.31,0.097,,,0,0.08305972007649609
4566,37,4.77,0.109,,,0,0.08299327230043489
4567,35,5.31,0.097,,,0,0.08292687768259455
4568,35,5.73,0.098,,,0,0.08286053618044847
4569,37,5.75,0.113,,,0,0.08279424775150411
4570,36,6.27,0.104,,,0,0.0827280123533029
4571,36,6.81,0.131,,,0,0.08266182994342026
4572,36,7.35,0.111,,,0,0.08259570047946553
4573,41,7.07,0.136,,,0,0.08252962391908196
4574,41,7.7,0.141,,,0,0.0824636002199467
4575,40,8.38,0.142,,,0,0.08239762933977074
4576,42,9.09,0.134,25,,0,0.08233171123629893
4577,44,9.17,0.147,,,0,0.08226584586730988
4578,44,9.86,0.148,,,0,0.08220003319061603
4579,44,10.42,0.14,,,0,0.08213427316406353
4580,46,10.98,0.138,,,0,0.08206856574553228
4581,46,11.38,0.131,,,0,0.08206856574553228
4582,45,12.0,0.127,,,0,0.08206856574553228
4583,46,12.81,0.109,,,0,0.08206856574553228
4584,46,13.65,0.109,,,0,0.08206856574553228
4585,46,8.82,0.098,,,0,0.08200291089293586
4586,46,5.6,0.089,,,0,0.08193730856422152
4587,45,3.44,0.074,,,0,0.08187175871737014
4588,44,1.96,0.08,,,0,0.08180626131039624
4589,44,1.79,0.076,,,0,0.08174081630134793
4590,42,1.49,0.087,,,0,0.08167542364830685
4591,41,1.21,0.087,,,0,0.0816100833093882
4592,40,1.11,0.099,,,0,0.08154479524274068
4593,41,1.28,0.117,,,0,0.08147955940654648
4594,40,1.25,0.119,,,0,0.08141437575902125
4595,39,1.35,0.113,,,0,0.08134924425841403
4596,37,1.64,0.128,,,0,0.0812841648630073
4597,36,1.98,0.122,,,0,0.08121913753111688
4598,36,2.38,0.116,,,0,0.081154162221092
4599,33,2.86,0.102,,,0,0.08108923889131511
4600,33,3.27,0.111,,,0,0.08102436750020206
4601,34,3.55,0.11,,,0,0.08102436750020206
4602,34,4.04,0.127,,,0,0.08102436750020206
4603,33,4.27,0.089,,,0,0.08102436750020206
4604,34,4.75,0.091,,,0,0.08102436750020206
4605,33,2.94,0.079,,,0,0.08095954800620189
4606,33,2.24,0.087,,,0,0.08089478036779693
4607,32,1.74,0.076,,,0,0.0808300645435027
4608,32,1.83,0.082,,,0,0.0807654004918679
4609,36,1.33,0.111,,,0,0.0807007881714744
4610,35,0.84,0.112,,,0,0.08063622754093722
4611,34,1.16,0.104,,,0,0.08057171855890446
4612,35,1.31,0.105,,,0,0.08050726118405734
4613,37,1.48,0.102,,,0,0.08044285537511009
4614,36,1.64,0.106,,,0,0.08037850109081
4615,36,1.98,0.117,,,0,0.08031419828993736
4616,37,2.32,0.117,,,0,0.08024994693130541
4617,39,2.42,0.128,,,0,0.08018574697376037
4618,38,2.72,0.144,,,0,0.08012159837618135
4619,38,3.11,0.121,,,0,0.0800575010974804
4620,38,3.51,0.105,,,0,0.07999345509660241
4621,38,3.92,0.116,,,0,0.07999345509660241
4622,37,4.38,0.117,,,0,0.07999345509660241
4623,36,4.81,0.088,,,0,0.07999345509660241
4624,37,5.71,0.099,,,0,0.07999345509660241
4625,38,3.47,0.103,,,0,0.07992946033252513
4626,37,2.38,0.102,,,0,0.0798655167642591
4627,36,1.5,0.089,,,0,0.07980162435084769
4628,35,1.17,0.069,,,0,0.079737783051367
4629,35,0.89,0.073,,,0,0.0796739928249259
4630,34,0.93,0.08,,,0,0.07961025363066596
4631,33,0.91,0.085,,,0,0.07954656542776142
4632,33,0.96,0.079,,,0,0.07948292817541922
4633,32,0.96,0.095,,,0,0.07941934183287888
4634,32,1.23,0.116,,,0,0.07935580635941257
4635,31,1.38,0.098,,,0,0.07929232171432504
4636,30,1.64,0.112,,,0,0.07922888785695358
4637,29,2.0,0.092,,,0,0.07916550474666802
4638,28,2.39,0.099,,,0,0.07910217234287067
4639,28,2.91,0.109,,,0,0.07903889060499637
4640,29,3.42,0.096,,,0,0.07897565949251237
4641,30,3.19,0.137,,,0,0.07897565949251237
4642,29,3.09,0.136,,,0,0.07897565949251237
4643,30,3.11,0.136,,,0,0.07897565949251237
4644,31,3.13,0.113,,,0,0.07897565949251237
4645,35,1.22,0.113,,,0,0.07891247896491836
4646,35,0.74,0.12,,,0,0.07891247896491836
4647,32,0.74,0.113,,,0,0.07891247896491836
4648,34,0.7,0.148,,,0,0.07891247896491836
4649,36,0.63,0.126,,,0,0.07891247896491836
4650,35,0.82,0.11,,,0,0.07891247896491836
4651,35,1.02,0.114,,,0,0.07891247896491836
4652,35,1.15,0.122,,,0,0.07891247896491836
4653,36,1.19,0.107,,,0,0.07891247896491836
4654,36,1.23,0.093,,,0,0.07891247896491836
4655,34,1.47,0.089,,,0,0.07891247896491836
4656,34,1.8,0.08,,,0,0.07891247896491836
4657,36,2.02,0.087,,,0,0.07884934898174642
4658,34,2.31,0.081,,,0,0.07878626950256103
4659,34,2.65,0.084,,,0,0.07872324048695897
4660,33,3.12,0.092,,,0,0.0786602618945694
4661,33,3.56,0.095,,,0,0.07859733368505374
4662,33,4.29,0.096,,21,0,0.0785344558181057
4663,33,4.82,0.1,,,0,0.0784716282534512
4664,32,5.67,0.093,,,0,0.07840885095084844
4665,34,5.79,0.097,,,0,0.07834612387008777
4666,34,6.4,0.107,,,0,0.0782834469709917
4667,34,7.02,0.094,,,0,0.07822082021341491
4668,34,7.8,0.096,,,0,0.07815824355724417
4669,35,8.62,0.102,,,0,0.07809571696239838
4670,35,9.93,0.093,,,0,0.07803324038882846
4671,34,10.62,0.099,,,0,0.0779708137965174
4672,33,11.88,0.093,,,0,0.0779708137965174
4673,36,11.5,0.101,,,0,0.0779708137965174
4674,36,11.86,0.1,,,0,0.0779708137965174
4675,34,11.37,0.072,,,0,0.0779708137965174
4676,34,6.91,0.074,,,0,0.07790843714548018
4677,35,4.84,0.062,,,0,0.07784611039576379
4678,33,3.44,0.062,,,0,0.07778383350744718
4679,31,2.7,0.072,,,0,0.07772160644064122
4680,32,3.05,0.062,,,0,0.07765942915548871
4681,37,1.81,0.079,,,0,0.07759730161216431
4682,36,2.07,0.09,,,0,0.07753522377087457
4683,36,1.96,0.1,,,0,0.07747319559185788
4684,33,1.79,0.139,,,0,0.0774112170353844
4685,35,1.6,0.143,,,0,0.07734928806175609
4686,34,1.87,0.138,,,0,0.07728740863130668
4687,33,1.76,0.137,,,0,0.07722557870440162
4688,35,2.06,0.159,,,0,0.0771637982414381
4689,37,2.22,0.161,,,0,0.07710206720284495
4690,36,2.58,0.155,,,0,0.07704038554908267
4691,36,2.87,0.095,,,0,0.0769787532406434
4692,35,3.41,0.094,,,0,0.0769787532406434
4693,35,3.8,0.097,,,0,0.0769787532406434
4694,34,4.2,0.1,,,0,0.0769787532406434
4695,33,4.5,0.099,,,0,0.0769787532406434
4696,33,2.19,0.095,,,0,0.07691717023805089
4697,35,1.43,0.103,,,0,0.07685563650186045
4698,35,1.08,0.116,,,0,0.07679415199265896
4699,34,1.09,0.083,,,0,0.07673271667106484
4700,31,0.87,0.088,,,0,0.07667133049772798
4701,32,0.82,0.097,,,0,0.07660999343332979
4702,32,0.84,0.093,,,0,0.07654870543858312
4703,28,1.14,0.123,,,0,0.07648746647423225
4704,29,1.28,0.118,,,0,0.07642627650105287
4705,31,1.33,0.133,,,0,0.07636513547985202
4706,29,1.53,0.118,,,0,0.07630404337146814
4707,29,1.89,0.138,,,0,0.07624300013677096
4708,30,2.09,0.098,,,0,0.07618200573666155
4709,30,2.44,0.106,,,0,0.07612106013207222
4710,29,2.82,0.095,,,0,0.07606016328396656
4711,29,3.24,0.084,,,0,0.07599931515333938
4712,29,3.77,0.108,,,0,0.07599931515333938
4713,31,3.8,0.095,,,0,0.07599931515333938
4714,30,4.09,0.091,,,0,0.07599931515333938
4715,30,4.05,0.098,,,0,0.07599931515333938
4716,29,2.07,0.079,,,0,0.07593851570121671
4717,34,1.34,0.083,,,0,0.07587776488865573
4718,32,0.83,0.093,,,0,0.0758170626767448
4719,31,0.67,0.091,,,0,0.07575640902660341
4720,31,0.68,0.103,,,0,0.07569580389938213
4721,34,0.83,0.103,,,0,0.07563524725626262
4722,33,0.89,0.111,,,0,0.07557473905845762
4723,32,0.96,0.116,,,0,0.07551427926721085
4724,33,1.22,0.123,,,0,0.07545386784379708
4725,34,1.36,0.119,,,0,0.07539350474952204
4726,33,1.51,0.126,,,0,0.07533318994572243
4727,33,1.8,0.108,,,0,0.07527292339376584
4728,34,2.09,0.099,,,0,0.07521270505505083
4729,35,2.22,0.11,,,0,0.07515253489100679
4730,34,2.68,0.097,,,0,0.07509241286309398
4731,35,3.13,0.113,,,0,0.0750323389328035
4732,34,3.7,0.101,,,0,0.0750323389328035
4733,34,4.36,0.067,,,0,0.0750323389328035
4734,34,4.88,0.085,,,0,0.0750323389328035
4735,34,5.67,0.07,,,0,0.0750323389328035
4736,35,6.22,0.099,,,0,0.0750323389328035
4737,37,6.23,0.075,,,0,0.0750323389328035
4738,37,6.82,0.099,,,0,0.0750323389328035
4739,37,7.43,0.077,,,0,0.0750323389328035
4740,36,8.23,0.084,,,0,0.0750323389328035
4741,36,9.1,0.087,,,0,0.0750323389328035
4742,36,9.79,0.083,,,0,0.0750323389328035
4743,36,10.5,0.078,,,0,0.0750323389328035
4744,37,11.49,0.092,,,0,0.0750323389328035
4745,39,11.39,0.077,,,0,0.0750323389328035
4746,39,12.09,0.077,,,0,0.0750323389328035
4747,39,12.82,0.073,,,0,0.0750323389328035
4748,38,13.86,0.064,,,0,0.0750323389328035
4749,37,14.95,0.07,,,0,0.07497231306165726
4750,37,15.71,0.063,,,0,0.07491233521120794
4751,37,16.48,0.072,,,0,0.07485240534303897
4752,38,17.24,0.086,,,0,0.07479252341876454
4753,43,14.26,0.114,,,0,0.07473268940002953
4754,43,14.89,0.114,,,0,0.0746729032485095
4755,43,15.51,0.127,,,0,0.07461316492591069
4756,43,15.83,0.136,,,0,0.07455347439396996
4757,45,16.77,0.12,26,,0,0.07449383161445479
4758,45,18.1,0.115,,,0,0.07443423654916323
4759,45,18.76,0.122,,,0,0.0743746891599239
4760,48,19.43,0.13,,,0,0.07431518940859597
4761,50,18.64,0.145,,,0,0.07425573725706909
4762,50,19.27,0.138,,,0,0.07419633266726343
4763,49,19.93,0.102,,,0,0.07413697560112961
4764,50,20.6,0.101,,,0,0.07413697560112961
4765,48,21.67,0.076,,,0,0.07413697560112961
4766,48,21.46,0.085,,,0,0.07413697560112961
4767,46,20.77,0.086,,,0,0.07413697560112961
4768,47,15.47,0.098,,,0,0.0740776660206487
4769,49,11.02,0.081,,,0,0.07401840388783218
4770,49,7.82,0.088,,,0,0.07395918916472191
4771,46,5.61,0.088,,,0,0.07390002181339013
4772,45,4.59,0.093,,,0,0.07384090179593941
4773,46,3.24,0.096,,,0,0.07378182907450266
4774,45,2.71,0.091,,,0,0.07372280361124306
4775,42,2.18,0.113,,,0,0.07366382536835406
4776,43,2.47,0.128,,,0,0.07360489430805937
4777,42,1.95,0.117,,,0,0.07354601039261292
4778,41,2.24,0.128,,,0,0.07348717358429883
4779,41,1.95,0.126,,,0,0.07342838384543139
4780,38,2.29,0.109,,,0,0.07336964113835505
4781,38,2.27,0.12,,,0,0.07331094542544436
4782,36,2.66,0.103,,,0,0.073252296669104
4783,34,3.0,0.118,,,0,0.07319369483176871
4784,35,3.6,0.12,,,0,0.07319369483176871
4785,37,3.86,0.132,,,0,0.07319369483176871
4786,36,3.86,0.121,,,0,0.07319369483176871
4787,35,3.93,0.114,,,0,0.07319369483176871
4788,36,2.75,0.111,,,0,0.0731351398759033
4789,39,1.8,0.114,,,0,0.07307663176400257
4790,38,1.61,0.133,,,0,0.07301817045859137
4791,37,0.97,0.141,,,0,0.07295975592222449
4792,38,1.0,0.133,,,0,0.07290138811748671
4793,41,1.09,0.154,,,0,0.07284306700699272
4794,41,1.24,0.138,,,0,0.07278479255338713
4795,40,1.57,0.111,,,0,0.07272656471934441
4796,41,1.74,0.12,,,0,0.07266838346756893
4797,42,1.85,0.123,,,0,0.07261024876079487
4798,41,2.04,0.103,,,0,0.07255216056178623
4799,40,2.15,0.101,,,0,0.0724941188333368
4800,41,2.53,0.102,,,0,0.07243612353827013
4801,42,2.69,0.105,,,0,0.0723781746394395
4802,41,3.11,0.123,,,0,0.07232027209972795
4803,39,3.73,0.112,,,0,0.07226241588204817
4804,39,4.21,0.109,,,0,0.07226241588204817
4805,40,4.84,0.098,,,0,0.07226241588204817
4806,39,5.16,0.114,,,0,0.07226241588204817
4807,38,5.19,0.095,,,0,0.07226241588204817
4808,39,2.9,0.093,,,0,0.07220460594934253
4809,41,1.86,0.084,,,0,0.07214684226458305
4810,40,1.25,0.084,,,0,0.07208912479077138
4811,38,0.82,0.082,,,0,0.07203145349093877
4812,37,0.69,0.093,,,0,0.07197382832814601
4813,37,0.9,0.095,,,0,0.0719162492654835
4814,35,0.81,0.087,,,0,0.07185871626607111
4815,35,1.08,0.109,,,0,0.07180122929305825
4816,35,1.13,0.098,,,0,0.0717437883096238
4817,34,1.25,0.127,,,0,0.07168639327897611
4818,33,1.47,0.133,,,0,0.07162904416435292
4819,33,1.75,0.138,,,0,0.07157174092902144
4820,33,2.12,0.129,,,0,0.07151448353627822
4821,35,2.45,0.141,,,0,0.0714572719494492
4822,34,2.82,0.144,,,0,0.0714572719494492
4823,33,3.24,0.142,,,0,0.0714572719494492
4824,34,3.78,0.126,,,0,0.0714572719494492
4825,39,3.2,0.156,,,0,0.0714572719494492
4826,39,1.93,0.132,,,0,0.0714572719494492
4827,38,1.4,0.122,,,0,0.0714572719494492
4828,39,0.87,0.104,,,0,0.0714572719494492
4829,39,0.77,0.106,,,0,0.0714572719494492
4830,37,0.52,0.091,,,0,0.0714572719494492
4831,37,0.73,0.103,,,0,0.0714572719494492
4832,39,0.73,0.1,,,0,0.0714572719494492
4833,39,0.79,0.111,,,0,0.0714572719494492
4834,39,1.06,0.104,,,0,0.0714572719494492
4835,38,1.2,0.107,,,0,0.0714572719494492
4836,39,1.37,0.102,,,0,0.0714572719494492
4837,39,1.72,0.101,,,0,0.0714572719494492
4838,37,1.94,0.098,,,0,0.0714572719494492
4839,37,2.27,0.082,,,0,0.0714572719494492
4840,38,2.74,0.081,,,0,0.0714572719494492
4841,39,2.96,0.095,,,0,0.0714572719494492
4842,39,3.54,0.103,,,0,0.07140010613188964
4843,39,4.32,0.107,,,0,0.07134298604698414
4844,37,4.89,0.093,,,0,0.07128591165814654
4845,37,5.4,0.097,,,0,0.07122888292882003
4846,37,6.15,0.103,,,0,0.07117189982247697
4847,37,6.78,0.112,,,0,0.07111496230261899
4848,38,7.43,0.109,,,0,0.07105807033277689
4849,40,7.46,0.11,,,0,0.07100122387651067
4850,40,8.4,0.116,,29,0,0.07094442289740946
4851,40,9.04,0.101,,,0,0.07088766735909154
4852,40,9.71,0.109,,,0,0.07083095722520426
4853,39,10.87,0.103,,,0,0.0707742924594241
4854,39,11.61,0.078,,,0,0.07071767302545656
4855,39,12.64,0.077,,,0,0.0706610988870362
4856,40,13.42,0.082,,,0,0.07060457000792657
4857,41,11.9,0.102,,,0,0.07060457000792657
4858,40,11.51,0.093,,,0,0.07060457000792657
4859,40,11.42,0.092,,,0,0.07060457000792657
4860,40,11.12,0.087,,,0,0.07060457000792657
4861,43,6.63,0.079,,,0,0.07054808635192023
4862,43,4.81,0.117,,,0,0.07049164788283868
4863,41,2.98,0.109,,,0,0.07043525456453241
4864,41,2.7,0.122,,,0,0.07037890636088079
4865,44,2.46,0.113,,,0,0.07032260323579208
4866,43,1.88,0.117,,,0,0.07026634515320344
4867,41,1.32,0.14,,,0,0.07021013207708088
4868,43,1.54,0.114,,,0,0.07015396397141921
4869,43,1.05,0.132,,,0,0.07009784080024208
4870,41,0.98,0.106,,,0,0.07004176252760189
4871,40,1.17,0.12,,,0,0.0699857291175798
4872,41,1.47,0.142,,,0,0.06992974053428574
4873,41,1.66,0.137,,,0,0.06987379674185831
4874,40,1.98,0.132,,,0,0.06981789770446482
4875,40,2.36,0.122,,,0,0.06976204338630125
4876,39,2.74,0.109,,,0,0.06970623375159221
4877,40,3.02,0.099,,,0,0.06970623375159221
4878,38,3.29,0.123,,,0,0.06970623375159221
4879,37,3.44,0.112,,,0,0.06970623375159221
4880,38,3.63,0.125,,,0,0.06970623375159221
4881,39,2.38,0.125,,,0,0.06965046876459094
4882,39,1.93,0.12,,,0,0.06959474838957927
4883,37,2.13,0.114,,,0,0.0695390725908676
4884,37,1.45,0.115,,,0,0.0694834413327949
4885,38,1.2,0.113,,,0,0.06942785457972867
4886,36,1.18,0.082,,,0,0.06937231229606489
4887,35,1.4,0.087,,,0,0.06931681444622803
4888,36,1.17,0.09,,,0,0.06926136099467105
4889,37,1.1,0.096,,,0,0.06920595190587531
4890,35,1.27,0.101,,,0,0.0691505871443506
4891,35,1.46,0.078,,,0,0.06909526667463511
4892,35,1.65,0.097,,,0,0.0690399904612954
4893,35,2.04,0.084,,,0,0.06898475846892636
4894,33,2.44,0.095,,,0,0.06892957066215122
4895,33,2.82,0.102,,,0,0.06887442700562149
4896,34,3.4,0.088,,,0,0.06881932746401699
4897,38,2.93,0.116,,,0,0.06881932746401699
4898,38,3.33,0.113,,,0,0.06881932746401699
4899,38,3.69,0.096,,,0,0.06881932746401699
4900,39,4.04,0.103,,,0,0.06881932746401699
4901,40,2.2,0.103,,,0,0.06876427200204578
4902,39,1.59,0.106,,,0,0.06870926058444414
4903,38,1.08,0.117,,,0,0.06865429317597659
4904,39,0.9,0.111,,,0,0.06859936974143581
4905,41,0.9,0.126,,,0,0.06854449024564266
4906,39,0.98,0.098,,,0,0.06848965465344614
4907,38,0.9,0.097,,,0,0.06843486292972338
4908,37,1.0,0.09,,,0,0.0683801150393796
4909,37,1.12,0.096,,,0,0.06832541094734809
4910,37,1.42,0.103,,,0,0.06827075061859021
4911,36,1.57,0.12,,,0,0.06821613401809534
4912,37,1.84,0.11,,,0,0.06821613401809534
4913,38,2.06,0.129,,,0,0.06821613401809534
4914,38,2.4,0.135,,,0,0.06821613401809534
4915,37,2.6,0.123,,,0,0.06821613401809534
4916,38,1.53,0.097,,,0,0.06821613401809534
4917,37,1.02,0.083,,,0,0.06821613401809534
4918,36,0.8,0.075,,,0,0.06821613401809534
4919,35,0.71,0.077,,,0,0.06821613401809534
4920,35,1.06,0.07,,,0,0.06821613401809534
4921,37,1.1,0.086,,,0,0.06821613401809534
4922,37,1.24,0.092,,,0,0.06821613401809534
4923,36,1.62,0.082,,,0,0.06821613401809534
4924,35,1.73,0.095,,,0,0.06821613401809534
4925,36,2.0,0.089,,,0,0.06821613401809534
4926,36,2.07,0.084,,,0,0.06821613401809534
4927,36,2.15,0.083,,,0,0.06821613401809534
4928,36,2.4,0.077,,,0,0.06821613401809534
4929,37,2.5,0.093,,,0,0.06821613401809534
4930,37,2.85,0.089,,,0,0.06821613401809534
4931,37,3.21,0.082,,,0,0.06821613401809534
4932,34,3.78,0.09,,,0,0.06821613401809534
4933,39,3.65,0.105,,,0,0.06821613401809534
